ID,ref,company,company_location,review_date,country_of_bean_origin,specific_bean_origin_or_bar_name,cocoa_percent,rating,counts_of_ingredients,beans,cocoa_butter,vanilla,lecithin,salt,sugar,sweetener_without_sugar,first_taste,second_taste,third_taste,fourth_taste
1013,1546,hexx,U.S.A,2015,Venezuela,Venezuela,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,intense,palm,nutty,
1014,1546,hexx,U.S.A,2015,Tanzania,Tanzania,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,intense,palm,earthy,
1035,1466,Holy Cacao,Israel,2015,Ecuador,"Camino Verde P., Balao, Guayas",70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,floral,roasty,coffee,
1036,1466,Holy Cacao,Israel,2015,Madagascar,Sambirano,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,fatty,,
1037,1466,Holy Cacao,Israel,2015,Trinidad,Gran Couva,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,nutty,tea,fatty
1038,1466,Holy Cacao,Israel,2015,Venezuela,Mara,70,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,muted,fatty,nutty,
1042,1654,Hotel Chocolat,U.k.,2015,St. lucia,"Pepiniere, single Cote",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoke,cocoa,fruit,fuel
1067,1542,Hummingbird,Canada,2015,Vietnam,Lam Dong,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,mild roasty,,
1090,1542,Izard,U.S.A,2015,Belize,"Maya Mountain, Toledo, Batch 29",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,cherry,rich,metallic
1091,1546,Izard,U.S.A,2015,Dominican republic,"Elvesia P., Batch 32",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,molasses,fruit,
1104,1534,Jordis,Czech republic,2015,Madagascar,Madagascar,63,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off note,vanilla,basic cocoa,
1189,1642,Laia aka Chat-Noir,France,2015,Vietnam,"Lam Dong, Batch 153",75,3.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,mild honey,floral,
1190,1638,Laia aka Chat-Noir,France,2015,Sao tome,"Sao Tome, Batch 151",75,3.5,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich,roasty,nutty,smoke
1191,1590,Laia aka Chat-Noir,France,2015,Peru,"Peru, Batch 51/100",75,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sandy,fatty,roasty,fruit
1192,1642,Laia aka Chat-Noir,France,2015,Brazil,"Bahia, Batch 148",75,3.25,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smokey,rich cocoa,spice,
1193,1590,Laia aka Chat-Noir,France,2015,Cuba,"Cuba, Batch 59/100",75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,slight burnt,astringent,fruit,
1194,1594,Laia aka Chat-Noir,France,2015,Ivory coast,"Ivory Coast, Batch 56/100",75,3,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,nutty,rich cocoa,
1195,1590,Laia aka Chat-Noir,France,2015,Madagascar,"Madagascar, Batch 59/100",75,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,sour,cardboard,
1196,1590,Laia aka Chat-Noir,France,2015,Vietnam,"Vietnam, Batch 50/100",75,2.75,4,have_bean,have_cocoa_butter,have_not_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,gritty,roasty,waxy,off
1209,1562,Letterpress,U.S.A,2015,Trinidad,"San Juan Estate, Gran Couva",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,spice,fruit,
1210,1566,Letterpress,U.S.A,2015,Tanzania,Kokoa Kamili,70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,subtle,spicy,banana,
1211,1562,Letterpress,U.S.A,2015,Bolivia,Beniamo,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,nutty,mushroom,
1212,1566,Letterpress,U.S.A,2015,Dominican republic,"La Red, Guaconejo",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,red fruit,brownie,,
1213,1566,Letterpress,U.S.A,2015,Costa rica,San Andres,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,black pepper,woody,
1237,1502,Love Bar,U.S.A,2015,Nicaragua,Nicaragua,75,2,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,multiple off flavors,metallic,,
1280,1446,Mana,U.S.A,2015,Ecuador,"Ecuador, batch 1212",74,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,soil,wet,off notes,
1287,1522,Manoa,U.S.A,2015,Costa rica,Coto Brus,72,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,balanced,cocoa,
1288,1522,Manoa,U.S.A,2015,Papua new guinea,Markham Valley,72,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,smoke,fruit,,
1298,1474,Map Chocolate,U.S.A,2015,Dominican republic,"ROIG, 2014",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruity,tangy,cocoa,
1299,1474,Map Chocolate,U.S.A,2015,Peru,"Maranon, 2014",62,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,delicate,caramel,peanut,
1300,1478,Map Chocolate,U.S.A,2015,Ecuador,Ecuador,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,coarse,floral,rum,
1301,1606,Map Chocolate,U.S.A,2015,Nicaragua,"A case of the Xerces Blues, triple roast",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich,bright fruit,,
1302,1606,Map Chocolate,U.S.A,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",68,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,lemon,spicy,cocoa,
1303,1634,Map Chocolate,U.S.A,2015,Honduras,Le Chocolat Chaud,78,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,woody,sweet,
1304,1610,Map Chocolate,U.S.A,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",72,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,fatty,roasty,
1305,1606,Map Chocolate,U.S.A,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,heavy roast,few grits,rich,
1306,1610,Map Chocolate,U.S.A,2015,Colombia,Colombia,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,coffee,rubber,
1324,1650,Marou,Vietnam,2015,Vietnam,"Dak Lak, Batch 2451",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy and fragrant,,,
1325,1650,Marou,Vietnam,2015,Vietnam,Ben Tre,68,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,roasty,rich,coffee,nut
1326,1650,Marou,Vietnam,2015,Vietnam,"Tan Phu Dong Island, Heart of Darkness",85,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,long,mild honey,rich cocoa,
1349,1450,Mast Brothers,U.S.A,2015,Tanzania,Tanzania,74,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,green,vegetal,mild spice,
1350,1450,Mast Brothers,U.S.A,2015,Guatemala,Guatemala,76,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild bitter,citrus,intense,
1380,1494,Mesocacao,Honduras,2015,El salvador,El Salvador,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dairy,caramel,,
1381,1494,Mesocacao,Honduras,2015,El salvador,El Salvador,80,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fatty,bitter,woody,roasty
1387,1688,Metropolitan,Netherlands,2015,Blend,South America,70,3.5,3,have_bean,have_not_cocoa_butter,have_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,accesible,simple cocoa note,,
1407,1490,Middlebury,U.S.A,2015,Dominican republic,Oko Caribe,75,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,spicy,rich,mint,
1408,1490,Middlebury,U.S.A,2015,Venezuela,"Patanemo, Epoch, Donaldo",75,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,nutty,grassy,woody,
1409,1490,Middlebury,U.S.A,2015,Belize,Maya Mountain,80,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,woody,lemon,mild bitter,
1410,1490,Middlebury,U.S.A,2015,Trinidad,San Juan Estate,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,black pepper,dairy,,
1411,1538,Middlebury,U.S.A,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rum,herbal,rich,
1412,1538,Middlebury,U.S.A,2015,Tanzania,Kokoa Kamili,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,banana,melon,fatty,
1434,1626,Mission,Brazil,2015,Brazil,"Bahia, Fazenda Venturosa",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,coarse,smokey,citrus,
1445,1618,Molucca,U.S.A,2015,Peru,Peru,70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,nutty,fruity,
1446,1614,Molucca,U.S.A,2015,Dominican republic,La Red,70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,overly intense,tart,red fruit,
1447,1618,Molucca,U.S.A,2015,Indonesia,Indonesia,70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,smokey,floral,
1454,1462,Muchomas (Mesocacao),U.S.A,2015,Nicaragua,Nicaragua,70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,grassy,spicy,sweet,
1455,1462,Muchomas (Mesocacao),U.S.A,2015,Nicaragua,Nicaragua,80,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,rich,,
1482,1526,Nibble,U.S.A,2015,Madagascar,"Ambanja, Sambirano Valley",72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,bright fruit,,
1483,1526,Nibble,U.S.A,2015,Peru,Tumbes,72,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,malt,raisin,
1484,1526,Nibble,U.S.A,2015,Dominican republic,Elvesia P.,72,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,rum,tea,
1485,1526,Nibble,U.S.A,2015,Venezuela,Patanemo,72,2.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,molasses,nut,roasty,bitter
1502,1454,Nuance,U.S.A,2015,Ghana,"Ghana, 2013, batch 3581",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich,cherry,smoke,cocoa
1503,1470,Nuance,U.S.A,2015,Dominican republic,La Red,70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich,mild smoke,red fruit,
1504,1458,Nuance,U.S.A,2015,Madagascar,"Sambirano Valley, 2012, batch 3062",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruity,sour,high astringent,
1505,1458,Nuance,U.S.A,2015,Venezuela,"Canoabo, 2013, batch 2642",70,3,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,slightly burnt,,
1506,1458,Nuance,U.S.A,2015,Ecuador,"Ecuador, 2013",70,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,earthy,roasted nuts,,
1511,1638,Obolo,Chile,2015,Peru,"Pangoa, w/ nibs",70,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,creamy,roasty,mild grape,
1513,1558,Ocelot,Scotland,2015,Peru,Piura,75,4,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,peanut butter,raspberry,,
1514,1558,Ocelot,Scotland,2015,Congo,Virunga,70,3.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,melon,earthy,tobacco,
1521,1598,Ohiyo,U.S.A,2015,Tanzania,Tanzania,70,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,sweet,sandy,fruit,pungent
1522,1594,Ohiyo,U.S.A,2015,Trinidad,"San Juan Estate, Gran Couva",70,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,off notes,sour,roasty,
1574,1574,Palette de Bine,Canada,2015,Vietnam,Lam Dong,72,3.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,cocoa,melon,dairy,
1575,1574,Palette de Bine,Canada,2015,Tanzania,Kokoa Kamili,72,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,rich cocoa,dried fruit,,
1576,1570,Palette de Bine,Canada,2015,Bolivia,"Silvestre, La Paz, Beni",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,slow,sweet,spicy,
1577,1570,Palette de Bine,Canada,2015,Trinidad,"San Juan Estate, Gran Couva",70,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_not_sugar,have_sweetener_without_sugar,maple,spicy,cocoa,
1594,1542,Parliament,U.S.A,2015,Guatemala,"Lachua, Q'egchi families",70,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,intense,blackberry,acidic,
1609,1454,Peppalo,U.S.A,2015,Dominican republic,Dominican Republic,82,3,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,coarse,earthy,sweet,
1625,1658,Pierre Marcolini,Belgium,2015,Cameroon,"Haut Penja, w/ nibs",70,3.25,5,have_bean,have_cocoa_butter,have_vanila,have_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild fruit,woody,,
1636,1510,Pitch Dark,U.S.A,2015,Nicaragua,Rugoso,80,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,chunky,dairy,nutty,rich
1637,1506,Pitch Dark,U.S.A,2015,Nicaragua,Johe,80,2.75,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dry,sandy,earthy,leathery
1638,1510,Pitch Dark,U.S.A,2015,Nicaragua,Chuno,80,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,metal,earthy,pungent,
1639,1510,Pitch Dark,U.S.A,2015,Nicaragua,Nicalizo,80,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,metal,molasses,roasty,
1640,1506,Pitch Dark,U.S.A,2015,Nicaragua,Tenor,62,2.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,coarse,earthy,metal,sweet
1665,1446,Pralus,France,2015,Peru,Peru,75,3.25,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,subdued,floral,nutty,fatty
1684,1502,Pump Street Bakery,U.k.,2015,Grenada,"Crayfish Bay Estate, 2014",70,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dark berry,mild floral,,
1685,1530,Pump Street Bakery,U.k.,2015,Madagascar,"Akesson's, batch 4411",74,3.5,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dairy,butterscotch,caramel,
1686,1688,Pump Street Bakery,U.k.,2015,Honduras,Honduras,80,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,chunky,earthy,rubber,
1709,1708,Raaka,U.S.A,2015,Congo,Virunga,75,2.75,3,have_bean,have_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,refined,honey,rubber,
1714,1562,Ranger,U.S.A,2015,Peru,"Tumbes, Batch 2",73,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,dried fruit,raisins,nutty,
1715,1562,Ranger,U.S.A,2015,Peru,"Chulucanas, Batch 1",80,3.25,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,fruity,melon,,
1716,1558,Ranger,U.S.A,2015,Peru,"San Martin, Batch 2",70,2.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,oily,intense vinegar,,
1734,1466,Ritual,U.S.A,2015,Ecuador,"Camino Verde P., Balao, Guayas, 2014, b. 001",85,3.5,2,have_bean,have_not_cocoa_butter,have_not_vanila,have_not_lecithin,have_not_salt,have_sugar,have_not_sweetener_without_sugar,mild bitter,woody,bourbon,
